record_id,employee_id,loan_volumes,transaction_accuracy,workplan_completion,error_frequencies,feedback_text,truthfulness_weight,reliability_target,recorded_at
1441,121,143,93.91,97.58,2,Completes workplans well ahead of schedule.,0.96,2,2025-01-01 00:00:00
1442,121,141,96.46,95.32,1,Completes workplans well ahead of schedule.,0.94,2,2025-02-01 00:00:00
1443,121,111,95.72,96.83,1,Completes workplans well ahead of schedule.,0.86,2,2025-03-01 00:00:00
1444,121,108,100.0,100.0,0,High output speed on ledger entries.,0.94,2,2025-04-01 00:00:00
1445,121,124,94.55,95.18,1,High output speed on ledger entries.,0.87,2,2025-05-01 00:00:00
1446,121,153,94.72,95.15,0,Consistently exceeds monthly volume targets.,0.89,2,2025-06-01 00:00:00
1447,121,126,95.49,86.72,1,Consistently exceeds monthly volume targets.,0.89,2,2025-07-01 00:00:00
1448,121,98,100.0,92.4,0,High output speed on ledger entries.,0.94,0,2025-08-01 00:00:00
1449,121,138,94.41,96.96,1,Completes workplans well ahead of schedule.,0.95,2,2025-09-01 00:00:00
1450,121,145,96.49,93.9,1,High output speed on ledger entries.,0.89,2,2025-10-01 00:00:00
1451,121,170,95.41,88.75,0,Completes workplans well ahead of schedule.,0.88,2,2025-11-01 00:00:00
1452,121,144,99.12,100.0,0,Completes workplans well ahead of schedule.,0.9,2,2025-12-01 00:00:00
1453,122,77,89.21,82.09,2,Strictly adheres to KYC protocols.,0.94,1,2025-01-01 00:00:00
1454,122,109,85.19,75.29,4,Strictly adheres to KYC protocols.,0.96,1,2025-02-01 00:00:00
1455,122,107,82.17,81.76,5,Zero compliance audit findings.,0.89,1,2025-03-01 00:00:00
1456,122,93,84.93,72.21,1,Zero compliance audit findings.,0.88,1,2025-04-01 00:00:00
1457,122,94,84.83,88.05,5,Demonstrates exemplary regulatory compliance.,0.9,1,2025-05-01 00:00:00
1458,122,136,86.75,90.97,2,Demonstrates exemplary regulatory compliance.,0.97,1,2025-06-01 00:00:00
1459,122,127,90.57,77.94,2,Strictly adheres to KYC protocols.,0.91,1,2025-07-01 00:00:00
1460,122,82,84.7,87.79,3,Zero compliance audit findings.,0.99,1,2025-08-01 00:00:00
1461,122,115,84.9,100.0,2,Demonstrates exemplary regulatory compliance.,0.95,1,2025-09-01 00:00:00
1462,122,106,84.23,78.8,5,Zero compliance audit findings.,0.87,1,2025-10-01 00:00:00
1463,122,85,83.83,92.02,3,Zero compliance audit findings.,0.91,1,2025-11-01 00:00:00
1464,122,73,83.43,70.79,1,Zero compliance audit findings.,0.95,1,2025-12-01 00:00:00
1465,123,105,86.85,79.46,5,Strictly adheres to KYC protocols.,0.95,2,2025-01-01 00:00:00
1466,123,98,91.79,89.58,2,Zero compliance audit findings.,0.95,1,2025-02-01 00:00:00
1467,123,96,84.92,82.94,3,Zero compliance audit findings.,0.89,1,2025-03-01 00:00:00
1468,123,88,93.3,79.95,2,Strictly adheres to KYC protocols.,0.94,1,2025-04-01 00:00:00
1469,123,113,88.34,86.29,6,Zero compliance audit findings.,0.96,1,2025-05-01 00:00:00
1470,123,95,88.94,66.52,3,Demonstrates exemplary regulatory compliance.,0.97,1,2025-06-01 00:00:00
1471,123,77,84.76,85.88,4,Demonstrates exemplary regulatory compliance.,0.95,1,2025-07-01 00:00:00
1472,123,127,88.06,84.13,1,Strictly adheres to KYC protocols.,0.85,1,2025-08-01 00:00:00
1473,123,132,93.67,95.64,2,Strictly adheres to KYC protocols.,0.85,1,2025-09-01 00:00:00
1474,123,90,78.36,78.1,4,Strictly adheres to KYC protocols.,0.95,1,2025-10-01 00:00:00
1475,123,86,91.81,79.0,0,Zero compliance audit findings.,0.89,1,2025-11-01 00:00:00
1476,123,101,92.72,75.52,0,Strictly adheres to KYC protocols.,0.86,2,2025-12-01 00:00:00
1477,124,32,73.31,60.38,8,Frequent audit exceptions flagged.,0.98,0,2025-01-01 00:00:00
1478,124,52,80.03,92.64,4,Frequent audit exceptions flagged.,0.96,0,2025-02-01 00:00:00
1479,124,55,70.47,74.93,8,Minor KYC compliance oversight noted.,0.87,2,2025-03-01 00:00:00
1480,124,76,74.65,55.3,3,Frequent audit exceptions flagged.,0.95,0,2025-04-01 00:00:00
1481,124,19,70.96,75.07,7,Minor KYC compliance oversight noted.,0.95,0,2025-05-01 00:00:00
1482,124,49,96.24,75.94,4,Fails to verify documentation thoroughly.,0.95,0,2025-06-01 00:00:00
1483,124,48,79.94,66.62,9,Minor KYC compliance oversight noted.,0.99,0,2025-07-01 00:00:00
1484,124,41,82.02,58.18,1,Fails to verify documentation thoroughly.,0.95,0,2025-08-01 00:00:00
1485,124,32,78.69,75.99,9,Frequent audit exceptions flagged.,0.9,0,2025-09-01 00:00:00
1486,124,71,76.72,51.13,6,Minor KYC compliance oversight noted.,0.89,0,2025-10-01 00:00:00
1487,124,54,77.59,68.87,8,Minor KYC compliance oversight noted.,0.9,0,2025-11-01 00:00:00
1488,124,26,82.34,91.46,3,Minor KYC compliance oversight noted.,0.97,0,2025-12-01 00:00:00
1489,125,104,91.82,87.54,5,Strictly adheres to KYC protocols.,0.92,1,2025-01-01 00:00:00
1490,125,123,88.98,76.86,1,Strictly adheres to KYC protocols.,0.88,1,2025-02-01 00:00:00
1491,125,102,81.67,71.06,1,Zero compliance audit findings.,0.97,2,2025-03-01 00:00:00
1492,125,61,84.04,90.62,4,Strictly adheres to KYC protocols.,0.87,1,2025-04-01 00:00:00
1493,125,97,89.25,85.24,0,Zero compliance audit findings.,0.87,1,2025-05-01 00:00:00
1494,125,99,78.55,70.94,2,Strictly adheres to KYC protocols.,0.89,2,2025-06-01 00:00:00
1495,125,73,89.32,69.84,2,Zero compliance audit findings.,0.87,1,2025-07-01 00:00:00
1496,125,110,81.07,93.3,4,Demonstrates exemplary regulatory compliance.,0.95,0,2025-08-01 00:00:00
1497,125,101,87.55,81.09,4,Zero compliance audit findings.,0.9,1,2025-09-01 00:00:00
1498,125,79,90.11,92.42,2,Zero compliance audit findings.,0.93,1,2025-10-01 00:00:00
1499,125,132,92.37,73.93,2,Zero compliance audit findings.,0.91,1,2025-11-01 00:00:00
1500,125,98,80.02,94.4,2,Demonstrates exemplary regulatory compliance.,0.97,1,2025-12-01 00:00:00
1501,126,118,91.49,86.6,4,Demonstrates exemplary regulatory compliance.,0.91,1,2025-01-01 00:00:00
1502,126,99,82.76,74.57,6,Demonstrates exemplary regulatory compliance.,0.92,1,2025-02-01 00:00:00
1503,126,63,86.36,97.18,3,Demonstrates exemplary regulatory compliance.,1.0,1,2025-03-01 00:00:00
1504,126,88,93.94,91.34,2,Zero compliance audit findings.,0.91,1,2025-04-01 00:00:00
1505,126,104,93.65,91.31,1,Demonstrates exemplary regulatory compliance.,0.95,1,2025-05-01 00:00:00
1506,126,54,90.86,85.8,0,Zero compliance audit findings.,0.99,1,2025-06-01 00:00:00
1507,126,98,87.68,72.73,1,Strictly adheres to KYC protocols.,0.96,1,2025-07-01 00:00:00
1508,126,98,88.42,85.52,4,Zero compliance audit findings.,0.88,1,2025-08-01 00:00:00
1509,126,70,90.18,84.87,4,Strictly adheres to KYC protocols.,0.95,1,2025-09-01 00:00:00
1510,126,127,92.27,91.7,1,Zero compliance audit findings.,0.98,1,2025-10-01 00:00:00
1511,126,109,83.76,85.16,2,Demonstrates exemplary regulatory compliance.,0.92,1,2025-11-01 00:00:00
1512,126,68,87.91,79.18,5,Demonstrates exemplary regulatory compliance.,0.88,1,2025-12-01 00:00:00
1513,127,92,68.92,64.72,4,Minor KYC compliance oversight noted.,0.96,0,2025-01-01 00:00:00
1514,127,14,70.72,51.35,5,Frequent audit exceptions flagged.,0.91,0,2025-02-01 00:00:00
1515,127,31,78.07,69.35,4,Frequent audit exceptions flagged.,0.92,0,2025-03-01 00:00:00
1516,127,77,79.3,99.5,5,Fails to verify documentation thoroughly.,0.85,0,2025-04-01 00:00:00
1517,127,71,66.95,64.94,9,Fails to verify documentation thoroughly.,0.86,2,2025-05-01 00:00:00
1518,127,36,74.2,58.51,8,Minor KYC compliance oversight noted.,0.95,0,2025-06-01 00:00:00
1519,127,39,69.16,69.6,4,Frequent audit exceptions flagged.,0.95,0,2025-07-01 00:00:00
1520,127,15,82.11,60.62,5,Frequent audit exceptions flagged.,0.94,0,2025-08-01 00:00:00
1521,127,34,75.84,65.25,4,Minor KYC compliance oversight noted.,0.92,0,2025-09-01 00:00:00
1522,127,58,76.89,64.34,7,Minor KYC compliance oversight noted.,0.99,0,2025-10-01 00:00:00
1523,127,52,79.34,66.47,3,Minor KYC compliance oversight noted.,0.95,0,2025-11-01 00:00:00
1524,127,52,78.43,58.12,3,Minor KYC compliance oversight noted.,0.86,0,2025-12-01 00:00:00
1525,128,140,94.12,96.06,1,High output speed on ledger entries.,0.86,2,2025-01-01 00:00:00
1526,128,103,95.37,87.46,0,Completes workplans well ahead of schedule.,0.94,2,2025-02-01 00:00:00
1527,128,129,98.38,92.8,0,Consistently exceeds monthly volume targets.,0.97,2,2025-03-01 00:00:00
1528,128,155,95.25,92.8,0,Consistently exceeds monthly volume targets.,0.91,0,2025-04-01 00:00:00
1529,128,145,97.67,87.82,1,Completes workplans well ahead of schedule.,0.9,2,2025-05-01 00:00:00
1530,128,164,99.73,92.44,1,Completes workplans well ahead of schedule.,0.87,2,2025-06-01 00:00:00
1531,128,149,98.04,90.35,0,Consistently exceeds monthly volume targets.,0.94,2,2025-07-01 00:00:00
1532,128,132,94.41,97.23,1,High output speed on ledger entries.,0.87,1,2025-08-01 00:00:00
1533,128,165,92.15,93.25,0,High output speed on ledger entries.,0.91,2,2025-09-01 00:00:00
1534,128,152,94.89,100.0,0,Consistently exceeds monthly volume targets.,0.99,2,2025-10-01 00:00:00
1535,128,158,94.48,93.9,2,Consistently exceeds monthly volume targets.,0.97,2,2025-11-01 00:00:00
1536,128,151,99.97,91.26,2,Completes workplans well ahead of schedule.,0.97,2,2025-12-01 00:00:00
1537,129,98,87.3,74.91,4,Strictly adheres to KYC protocols.,0.86,1,2025-01-01 00:00:00
1538,129,89,100.0,76.38,1,Strictly adheres to KYC protocols.,0.86,1,2025-02-01 00:00:00
1539,129,132,87.18,76.89,3,Demonstrates exemplary regulatory compliance.,0.89,1,2025-03-01 00:00:00
1540,129,97,89.24,91.9,1,Demonstrates exemplary regulatory compliance.,0.97,1,2025-04-01 00:00:00
1541,129,81,81.76,82.22,5,Demonstrates exemplary regulatory compliance.,0.87,1,2025-05-01 00:00:00
1542,129,99,92.36,72.47,4,Zero compliance audit findings.,0.91,1,2025-06-01 00:00:00
1543,129,98,89.9,75.1,0,Strictly adheres to KYC protocols.,0.86,1,2025-07-01 00:00:00
1544,129,77,87.84,81.8,3,Strictly adheres to KYC protocols.,0.94,1,2025-08-01 00:00:00
1545,129,103,88.95,78.11,2,Strictly adheres to KYC protocols.,0.97,1,2025-09-01 00:00:00
1546,129,87,84.45,86.19,0,Zero compliance audit findings.,0.93,1,2025-10-01 00:00:00
1547,129,113,95.88,78.96,2,Strictly adheres to KYC protocols.,1.0,2,2025-11-01 00:00:00
1548,129,124,85.66,71.82,2,Demonstrates exemplary regulatory compliance.,0.96,1,2025-12-01 00:00:00
1549,130,99,83.2,71.21,4,Demonstrates exemplary regulatory compliance.,0.92,1,2025-01-01 00:00:00
1550,130,96,94.55,78.44,3,Demonstrates exemplary regulatory compliance.,0.89,1,2025-02-01 00:00:00
1551,130,69,89.53,88.21,4,Strictly adheres to KYC protocols.,0.95,0,2025-03-01 00:00:00
1552,130,85,82.47,83.75,4,Zero compliance audit findings.,0.87,1,2025-04-01 00:00:00
1553,130,125,89.95,77.8,2,Strictly adheres to KYC protocols.,0.89,1,2025-05-01 00:00:00
1554,130,105,89.89,95.94,1,Zero compliance audit findings.,0.94,1,2025-06-01 00:00:00
1555,130,93,92.78,80.74,5,Zero compliance audit findings.,0.86,2,2025-07-01 00:00:00
1556,130,66,94.2,67.66,4,Demonstrates exemplary regulatory compliance.,0.97,1,2025-08-01 00:00:00
1557,130,89,91.75,87.19,5,Zero compliance audit findings.,0.86,1,2025-09-01 00:00:00
1558,130,87,93.03,87.0,3,Strictly adheres to KYC protocols.,0.94,1,2025-10-01 00:00:00
1559,130,113,83.74,82.92,3,Zero compliance audit findings.,0.96,1,2025-11-01 00:00:00
1560,130,75,84.8,85.88,3,Zero compliance audit findings.,0.87,1,2025-12-01 00:00:00
1561,131,108,89.41,87.02,3,Strictly adheres to KYC protocols.,0.91,2,2025-01-01 00:00:00
1562,131,93,92.81,89.57,3,Strictly adheres to KYC protocols.,0.88,1,2025-02-01 00:00:00
1563,131,85,83.06,83.31,2,Zero compliance audit findings.,0.86,1,2025-03-01 00:00:00
1564,131,118,93.4,78.79,1,Zero compliance audit findings.,0.99,1,2025-04-01 00:00:00
1565,131,81,91.63,81.4,1,Zero compliance audit findings.,0.91,1,2025-05-01 00:00:00
1566,131,72,92.79,84.12,1,Zero compliance audit findings.,0.94,1,2025-06-01 00:00:00
1567,131,124,78.37,81.62,5,Zero compliance audit findings.,0.87,1,2025-07-01 00:00:00
1568,131,141,81.14,80.59,5,Demonstrates exemplary regulatory compliance.,0.89,1,2025-08-01 00:00:00
1569,131,85,86.75,77.75,1,Strictly adheres to KYC protocols.,0.92,1,2025-09-01 00:00:00
1570,131,97,93.01,77.81,5,Strictly adheres to KYC protocols.,0.88,1,2025-10-01 00:00:00
1571,131,105,91.48,79.97,5,Zero compliance audit findings.,0.97,1,2025-11-01 00:00:00
1572,131,84,92.06,80.12,1,Demonstrates exemplary regulatory compliance.,0.99,1,2025-12-01 00:00:00
1573,132,19,82.57,52.7,3,Frequent audit exceptions flagged.,0.98,0,2025-01-01 00:00:00
1574,132,68,76.14,67.47,4,Minor KYC compliance oversight noted.,0.93,0,2025-02-01 00:00:00
1575,132,54,86.28,71.82,6,Minor KYC compliance oversight noted.,0.98,0,2025-03-01 00:00:00
1576,132,39,68.25,65.0,7,Fails to verify documentation thoroughly.,0.96,1,2025-04-01 00:00:00
1577,132,33,70.35,84.77,2,Minor KYC compliance oversight noted.,0.92,0,2025-05-01 00:00:00
1578,132,47,81.9,60.69,7,Minor KYC compliance oversight noted.,0.94,0,2025-06-01 00:00:00
1579,132,81,78.16,62.17,5,Minor KYC compliance oversight noted.,0.98,0,2025-07-01 00:00:00
1580,132,31,82.36,57.88,5,Fails to verify documentation thoroughly.,0.86,0,2025-08-01 00:00:00
1581,132,58,76.61,57.92,9,Fails to verify documentation thoroughly.,0.93,0,2025-09-01 00:00:00
1582,132,23,69.25,63.76,3,Fails to verify documentation thoroughly.,0.92,0,2025-10-01 00:00:00
1583,132,63,74.02,63.77,4,Frequent audit exceptions flagged.,0.92,0,2025-11-01 00:00:00
1584,132,19,81.93,73.34,9,Minor KYC compliance oversight noted.,0.95,0,2025-12-01 00:00:00
1585,133,112,95.69,88.65,1,High output speed on ledger entries.,0.87,2,2025-01-01 00:00:00
1586,133,127,95.83,89.27,0,High output speed on ledger entries.,1.0,2,2025-02-01 00:00:00
1587,133,189,94.88,92.38,0,Consistently exceeds monthly volume targets.,0.9,2,2025-03-01 00:00:00
1588,133,119,97.52,96.86,0,Completes workplans well ahead of schedule.,0.94,2,2025-04-01 00:00:00
1589,133,146,96.56,96.43,0,Completes workplans well ahead of schedule.,0.92,1,2025-05-01 00:00:00
1590,133,109,97.31,90.11,1,Consistently exceeds monthly volume targets.,0.91,2,2025-06-01 00:00:00
1591,133,138,95.86,91.71,3,High output speed on ledger entries.,0.96,2,2025-07-01 00:00:00
1592,133,137,93.82,93.21,0,Consistently exceeds monthly volume targets.,0.86,2,2025-08-01 00:00:00
1593,133,147,96.08,93.35,3,Completes workplans well ahead of schedule.,0.85,2,2025-09-01 00:00:00
1594,133,144,95.17,95.3,1,High output speed on ledger entries.,0.95,2,2025-10-01 00:00:00
1595,133,127,90.6,95.93,3,Completes workplans well ahead of schedule.,0.97,2,2025-11-01 00:00:00
1596,133,163,96.77,99.7,1,Completes workplans well ahead of schedule.,0.96,1,2025-12-01 00:00:00
1597,134,83,93.05,86.0,6,Strictly adheres to KYC protocols.,0.99,1,2025-01-01 00:00:00
1598,134,74,89.49,77.33,3,Zero compliance audit findings.,0.87,1,2025-02-01 00:00:00
1599,134,101,87.99,75.53,2,Zero compliance audit findings.,0.86,1,2025-03-01 00:00:00
1600,134,81,90.9,94.81,4,Zero compliance audit findings.,0.93,1,2025-04-01 00:00:00
1601,134,101,88.76,87.91,6,Strictly adheres to KYC protocols.,0.97,1,2025-05-01 00:00:00
1602,134,90,89.61,80.86,3,Strictly adheres to KYC protocols.,0.89,1,2025-06-01 00:00:00
1603,134,87,87.87,80.19,3,Strictly adheres to KYC protocols.,0.96,1,2025-07-01 00:00:00
1604,134,83,83.01,86.72,1,Demonstrates exemplary regulatory compliance.,0.96,1,2025-08-01 00:00:00
1605,134,84,83.98,82.76,1,Demonstrates exemplary regulatory compliance.,0.9,1,2025-09-01 00:00:00
1606,134,60,92.48,85.58,3,Zero compliance audit findings.,0.91,1,2025-10-01 00:00:00
1607,134,99,91.97,86.62,7,Strictly adheres to KYC protocols.,0.92,1,2025-11-01 00:00:00
1608,134,92,81.8,90.25,1,Demonstrates exemplary regulatory compliance.,0.87,1,2025-12-01 00:00:00
1609,135,113,95.3,91.45,0,Completes workplans well ahead of schedule.,0.97,2,2025-01-01 00:00:00
1610,135,157,96.95,93.35,1,High output speed on ledger entries.,0.91,2,2025-02-01 00:00:00
1611,135,115,94.27,92.26,0,Completes workplans well ahead of schedule.,0.97,2,2025-03-01 00:00:00
1612,135,100,96.2,99.74,0,Consistently exceeds monthly volume targets.,0.98,2,2025-04-01 00:00:00
1613,135,142,97.3,91.54,1,Consistently exceeds monthly volume targets.,0.89,0,2025-05-01 00:00:00
1614,135,108,95.58,98.42,0,Consistently exceeds monthly volume targets.,0.87,1,2025-06-01 00:00:00
1615,135,132,97.94,91.07,2,Consistently exceeds monthly volume targets.,0.98,2,2025-07-01 00:00:00
1616,135,128,98.68,97.01,1,Completes workplans well ahead of schedule.,0.85,2,2025-08-01 00:00:00
1617,135,131,94.36,94.76,1,High output speed on ledger entries.,0.93,2,2025-09-01 00:00:00
1618,135,139,94.27,98.42,1,Consistently exceeds monthly volume targets.,0.91,2,2025-10-01 00:00:00
1619,135,92,91.82,100.0,0,Completes workplans well ahead of schedule.,0.89,2,2025-11-01 00:00:00
1620,135,166,96.08,95.09,2,Consistently exceeds monthly volume targets.,0.98,0,2025-12-01 00:00:00
1621,136,131,92.48,95.1,1,Completes workplans well ahead of schedule.,0.91,2,2025-01-01 00:00:00
1622,136,140,98.99,92.08,0,High output speed on ledger entries.,0.97,2,2025-02-01 00:00:00
1623,136,159,94.75,90.95,0,High output speed on ledger entries.,0.95,2,2025-03-01 00:00:00
1624,136,168,97.82,94.26,1,Completes workplans well ahead of schedule.,0.9,2,2025-04-01 00:00:00
1625,136,146,96.44,89.9,2,Consistently exceeds monthly volume targets.,0.9,2,2025-05-01 00:00:00
1626,136,119,96.5,86.62,2,High output speed on ledger entries.,0.91,2,2025-06-01 00:00:00
1627,136,132,90.02,89.92,0,High output speed on ledger entries.,0.86,2,2025-07-01 00:00:00
1628,136,139,97.26,93.18,1,High output speed on ledger entries.,0.99,2,2025-08-01 00:00:00
1629,136,152,97.13,99.89,1,Completes workplans well ahead of schedule.,0.96,2,2025-09-01 00:00:00
1630,136,158,92.4,100.0,1,High output speed on ledger entries.,0.88,2,2025-10-01 00:00:00
1631,136,138,94.59,92.41,2,Completes workplans well ahead of schedule.,0.95,2,2025-11-01 00:00:00
1632,136,159,95.62,97.24,0,Consistently exceeds monthly volume targets.,0.87,2,2025-12-01 00:00:00
1633,137,101,91.69,79.73,3,Zero compliance audit findings.,0.92,1,2025-01-01 00:00:00
1634,137,83,85.42,88.48,1,Zero compliance audit findings.,0.93,1,2025-02-01 00:00:00
1635,137,91,94.34,82.12,4,Strictly adheres to KYC protocols.,1.0,1,2025-03-01 00:00:00
1636,137,80,89.52,98.96,1,Strictly adheres to KYC protocols.,0.93,1,2025-04-01 00:00:00
1637,137,101,93.5,78.05,1,Strictly adheres to KYC protocols.,0.87,1,2025-05-01 00:00:00
1638,137,99,92.82,83.64,2,Strictly adheres to KYC protocols.,0.92,1,2025-06-01 00:00:00
1639,137,113,86.31,79.07,2,Strictly adheres to KYC protocols.,0.99,1,2025-07-01 00:00:00
1640,137,80,95.57,81.71,1,Strictly adheres to KYC protocols.,0.93,2,2025-08-01 00:00:00
1641,137,115,91.54,97.96,1,Demonstrates exemplary regulatory compliance.,0.96,1,2025-09-01 00:00:00
1642,137,126,89.43,85.34,3,Zero compliance audit findings.,1.0,1,2025-10-01 00:00:00
1643,137,106,87.27,83.44,2,Demonstrates exemplary regulatory compliance.,0.97,1,2025-11-01 00:00:00
1644,137,120,86.54,67.62,0,Demonstrates exemplary regulatory compliance.,0.92,1,2025-12-01 00:00:00
1645,138,97,91.86,93.67,3,Demonstrates exemplary regulatory compliance.,0.99,1,2025-01-01 00:00:00
1646,138,57,90.86,79.51,2,Strictly adheres to KYC protocols.,0.87,1,2025-02-01 00:00:00
1647,138,98,82.74,90.95,2,Strictly adheres to KYC protocols.,0.98,1,2025-03-01 00:00:00
1648,138,81,92.01,74.41,6,Zero compliance audit findings.,0.9,1,2025-04-01 00:00:00
1649,138,124,85.03,85.12,1,Demonstrates exemplary regulatory compliance.,0.94,1,2025-05-01 00:00:00
1650,138,91,87.65,68.32,1,Strictly adheres to KYC protocols.,0.97,1,2025-06-01 00:00:00
1651,138,105,91.31,72.76,2,Strictly adheres to KYC protocols.,0.98,2,2025-07-01 00:00:00
1652,138,99,87.87,85.2,2,Demonstrates exemplary regulatory compliance.,0.86,1,2025-08-01 00:00:00
1653,138,121,87.27,81.46,7,Demonstrates exemplary regulatory compliance.,0.92,1,2025-09-01 00:00:00
1654,138,85,99.08,93.16,1,Demonstrates exemplary regulatory compliance.,0.99,1,2025-10-01 00:00:00
1655,138,98,86.17,82.21,2,Demonstrates exemplary regulatory compliance.,0.87,1,2025-11-01 00:00:00
1656,138,62,89.75,75.81,4,Zero compliance audit findings.,0.91,1,2025-12-01 00:00:00
1657,139,150,95.01,88.46,0,High output speed on ledger entries.,0.9,2,2025-01-01 00:00:00
1658,139,130,97.91,92.13,0,High output speed on ledger entries.,0.86,2,2025-02-01 00:00:00
1659,139,134,91.29,87.91,2,Completes workplans well ahead of schedule.,0.96,2,2025-03-01 00:00:00
1660,139,139,98.47,90.67,0,High output speed on ledger entries.,0.89,2,2025-04-01 00:00:00
